Date,Company,Ticker,Open,High,Low,Close,Volume
2024-08-05,Bharti Airtel,BHARTIARTL.NS,1461.57,1467.49,1431.49,1445.49,5111901
2024-08-06,Bharti Airtel,BHARTIARTL.NS,1462.65,1472.32,1411.37,1423.65,8249573
2024-08-07,Bharti Airtel,BHARTIARTL.NS,1439.96,1442.84,1410.81,1429.8,5700734
2024-08-08,Bharti Airtel,BHARTIARTL.NS,1423.1,1454.34,1418.14,1439.76,5986360
2024-08-09,Bharti Airtel,BHARTIARTL.NS,1452.85,1469.71,1445.22,1451.96,3615910
2024-08-12,Bharti Airtel,BHARTIARTL.NS,1453.85,1465.25,1433.02,1446.51,4028226
2024-08-13,Bharti Airtel,BHARTIARTL.NS,1455.83,1466.14,1438.33,1447.6,4495208
2024-08-14,Bharti Airtel,BHARTIARTL.NS,1441.05,1467.83,1441.05,1459.5,5891784
2024-08-16,Bharti Airtel,BHARTIARTL.NS,1467.73,1478.64,1455.93,1471.25,7176426
2024-08-19,Bharti Airtel,BHARTIARTL.NS,1474.67,1476.75,1452.16,1457.47,4404075
2024-08-20,Bharti Airtel,BHARTIARTL.NS,1467.73,1472.44,1434.51,1437.14,10046892
2024-08-21,Bharti Airtel,BHARTIARTL.NS,1440.95,1454.44,1435.7,1451.32,6175510
2024-08-22,Bharti Airtel,BHARTIARTL.NS,1461.48,1487.46,1452.85,1474.03,6781325
2024-08-23,Bharti Airtel,BHARTIARTL.NS,1480.62,1497.48,1467.09,1494.26,6238112
2024-08-26,Bharti Airtel,BHARTIARTL.NS,1496.49,1508.09,1492.52,1501.0,4307432
2024-08-27,Bharti Airtel,BHARTIARTL.NS,1505.41,1513.7,1489.55,1510.13,3965066
2024-08-28,Bharti Airtel,BHARTIARTL.NS,1515.28,1551.53,1509.03,1543.45,6225319
2024-08-29,Bharti Airtel,BHARTIARTL.NS,1552.03,1558.67,1533.13,1552.92,8036748
2024-08-30,Bharti Airtel,BHARTIARTL.NS,1562.93,1595.07,1548.65,1575.88,37820442
2024-09-02,Bharti Airtel,BHARTIARTL.NS,1591.69,1591.69,1552.52,1558.32,4890314
2024-09-03,Bharti Airtel,BHARTIARTL.NS,1565.91,1565.91,1545.68,1547.66,4546295
2024-09-04,Bharti Airtel,BHARTIARTL.NS,1545.08,1553.02,1529.22,1548.95,5213811
2024-09-05,Bharti Airtel,BHARTIARTL.NS,1546.08,1550.04,1528.72,1534.37,5652812
2024-09-06,Bharti Airtel,BHARTIARTL.NS,1539.93,1542.7,1517.51,1526.49,5497805
2024-09-09,Bharti Airtel,BHARTIARTL.NS,1510.62,1533.93,1510.62,1529.86,3912508
2024-09-10,Bharti Airtel,BHARTIARTL.NS,1532.34,1572.85,1532.34,1564.77,6163457
2024-09-11,Bharti Airtel,BHARTIARTL.NS,1565.36,1585.64,1561.4,1564.72,5994914
2024-09-12,Bharti Airtel,BHARTIARTL.NS,1582.92,1639.1,1576.92,1633.1,12204496
2024-09-13,Bharti Airtel,BHARTIARTL.NS,1637.31,1641.18,1617.53,1620.9,5609618
2024-09-16,Bharti Airtel,BHARTIARTL.NS,1620.9,1639.25,1616.59,1621.89,3762063
2024-09-17,Bharti Airtel,BHARTIARTL.NS,1636.32,1652.24,1624.92,1647.97,4223072
2024-09-18,Bharti Airtel,BHARTIARTL.NS,1641.48,1657.1,1634.19,1641.18,3171195
2024-09-19,Bharti Airtel,BHARTIARTL.NS,1634.04,1697.51,1634.04,1651.05,8498240
2024-09-20,Bharti Airtel,BHARTIARTL.NS,1657.15,1709.11,1652.19,1697.56,21646275
2024-09-23,Bharti Airtel,BHARTIARTL.NS,1704.75,1739.71,1704.75,1735.94,5001827
2024-09-24,Bharti Airtel,BHARTIARTL.NS,1737.47,1752.9,1731.62,1742.09,7579205
2024-09-25,Bharti Airtel,BHARTIARTL.NS,1741.0,1752.25,1730.53,1745.81,4017103
2024-09-26,Bharti Airtel,BHARTIARTL.NS,1755.33,1764.25,1731.67,1756.42,7417423
2024-09-27,Bharti Airtel,BHARTIARTL.NS,1740.65,1748.83,1708.22,1720.22,7116861
2024-09-30,Bharti Airtel,BHARTIARTL.NS,1699.79,1718.63,1690.07,1695.38,6907288
2024-10-01,Bharti Airtel,BHARTIARTL.NS,1690.86,1708.57,1681.94,1684.62,3649090
2024-10-03,Bharti Airtel,BHARTIARTL.NS,1651.2,1680.95,1651.2,1659.58,7200276
2024-10-04,Bharti Airtel,BHARTIARTL.NS,1656.2,1672.72,1616.64,1627.3,8576527
2024-10-07,Bharti Airtel,BHARTIARTL.NS,1637.31,1656.15,1628.83,1648.27,5387707
2024-10-08,Bharti Airtel,BHARTIARTL.NS,1648.82,1665.58,1638.3,1643.71,5224335
2024-10-09,Bharti Airtel,BHARTIARTL.NS,1652.93,1690.47,1647.28,1664.19,3414614
2024-10-10,Bharti Airtel,BHARTIARTL.NS,1672.62,1684.86,1651.2,1664.19,5047657
2024-10-11,Bharti Airtel,BHARTIARTL.NS,1664.19,1676.24,1644.9,1673.41,2367678
2024-10-14,Bharti Airtel,BHARTIARTL.NS,1672.02,1695.87,1665.43,1681.54,2069815
2024-10-15,Bharti Airtel,BHARTIARTL.NS,1693.84,1718.38,1685.86,1703.01,5891334
2024-10-16,Bharti Airtel,BHARTIARTL.NS,1705.74,1727.81,1702.86,1719.57,3299887
2024-10-17,Bharti Airtel,BHARTIARTL.NS,1722.35,1723.54,1680.35,1687.05,4373392
2024-10-18,Bharti Airtel,BHARTIARTL.NS,1695.82,1701.87,1671.23,1693.69,4154915
2024-10-21,Bharti Airtel,BHARTIARTL.NS,1691.41,1694.78,1648.22,1678.52,3836168
2024-10-22,Bharti Airtel,BHARTIARTL.NS,1677.97,1698.7,1673.36,1678.22,3070057
2024-10-23,Bharti Airtel,BHARTIARTL.NS,1675.99,1687.24,1666.17,1671.82,2764757
2024-10-24,Bharti Airtel,BHARTIARTL.NS,1673.01,1678.96,1643.66,1664.53,3669575
2024-10-25,Bharti Airtel,BHARTIARTL.NS,1667.16,1670.78,1642.12,1652.19,3434386
2024-10-28,Bharti Airtel,BHARTIARTL.NS,1644.4,1663.94,1632.01,1649.56,2811651
2024-10-29,Bharti Airtel,BHARTIARTL.NS,1636.82,1654.12,1596.65,1623.53,6990747
2024-10-30,Bharti Airtel,BHARTIARTL.NS,1614.3,1637.31,1604.39,1619.81,4622628
2024-10-31,Bharti Airtel,BHARTIARTL.NS,1620.45,1625.21,1588.87,1599.23,4921681
2024-11-01,Bharti Airtel,BHARTIARTL.NS,1606.57,1612.87,1592.04,1603.05,279441
2024-11-04,Bharti Airtel,BHARTIARTL.NS,1605.73,1610.39,1560.01,1578.06,6094029
2024-11-05,Bharti Airtel,BHARTIARTL.NS,1570.12,1580.69,1553.02,1565.31,6473278
2024-11-06,Bharti Airtel,BHARTIARTL.NS,1569.88,1597.4,1553.51,1585.55,6631728
2024-11-07,Bharti Airtel,BHARTIARTL.NS,1582.72,1595.21,1556.64,1562.74,5160994
2024-11-08,Bharti Airtel,BHARTIARTL.NS,1557.98,1566.41,1545.93,1556.88,3096384
2024-11-11,Bharti Airtel,BHARTIARTL.NS,1548.06,1568.49,1538.93,1547.61,3664301
2024-11-12,Bharti Airtel,BHARTIARTL.NS,1555.79,1581.78,1537.25,1542.75,4479934
2024-11-13,Bharti Airtel,BHARTIARTL.NS,1546.97,1559.46,1533.53,1537.6,5816699
2024-11-14,Bharti Airtel,BHARTIARTL.NS,1537.15,1555.0,1523.81,1537.65,5139154
2024-11-18,Bharti Airtel,BHARTIARTL.NS,1555.94,1555.94,1516.77,1524.26,4816078
2024-11-19,Bharti Airtel,BHARTIARTL.NS,1524.26,1545.08,1506.7,1512.85,6238241
2024-11-21,Bharti Airtel,BHARTIARTL.NS,1525.25,1529.27,1498.47,1512.51,7356679
2024-11-22,Bharti Airtel,BHARTIARTL.NS,1520.29,1561.94,1507.6,1556.29,7640321
2024-11-25,Bharti Airtel,BHARTIARTL.NS,1568.83,1595.91,1549.6,1565.66,12155641
2024-11-26,Bharti Airtel,BHARTIARTL.NS,1576.82,1591.54,1553.02,1564.17,4030593
2024-11-27,Bharti Airtel,BHARTIARTL.NS,1556.14,1570.62,1541.27,1564.57,4982785
2024-11-28,Bharti Airtel,BHARTIARTL.NS,1557.98,1575.33,1544.04,1547.46,6714728
2024-11-29,Bharti Airtel,BHARTIARTL.NS,1538.29,1635.23,1538.29,1613.66,10775801
2024-12-02,Bharti Airtel,BHARTIARTL.NS,1613.66,1632.55,1603.79,1629.97,3790108
2024-12-03,Bharti Airtel,BHARTIARTL.NS,1639.2,1639.2,1599.78,1607.11,9131055
2024-12-04,Bharti Airtel,BHARTIARTL.NS,1616.24,1616.98,1569.28,1570.97,8772014
2024-12-05,Bharti Airtel,BHARTIARTL.NS,1586.74,1608.6,1572.21,1601.96,10324005
2024-12-06,Bharti Airtel,BHARTIARTL.NS,1604.59,1611.18,1581.58,1584.6,4296866
2024-12-09,Bharti Airtel,BHARTIARTL.NS,1582.67,1592.59,1575.88,1589.26,4264409
2024-12-10,Bharti Airtel,BHARTIARTL.NS,1597.2,1598.49,1557.03,1565.56,14645786
2024-12-11,Bharti Airtel,BHARTIARTL.NS,1574.83,1574.83,1558.17,1572.85,3853182
2024-12-12,Bharti Airtel,BHARTIARTL.NS,1565.41,1604.49,1565.41,1597.2,13120939
2024-12-13,Bharti Airtel,BHARTIARTL.NS,1604.59,1671.03,1593.48,1667.81,12900707
2024-12-16,Bharti Airtel,BHARTIARTL.NS,1667.81,1673.01,1646.39,1648.77,4375126
2024-12-17,Bharti Airtel,BHARTIARTL.NS,1636.82,1644.9,1595.16,1601.91,6182486
2024-12-18,Bharti Airtel,BHARTIARTL.NS,1607.96,1609.54,1582.87,1588.62,3905144
2024-12-19,Bharti Airtel,BHARTIARTL.NS,1573.25,1596.4,1572.31,1587.03,5865855
2024-12-20,Bharti Airtel,BHARTIARTL.NS,1596.65,1608.85,1560.36,1565.02,9738879
2024-12-23,Bharti Airtel,BHARTIARTL.NS,1572.85,1594.12,1565.26,1573.74,4363599
2024-12-24,Bharti Airtel,BHARTIARTL.NS,1576.82,1585.55,1561.94,1570.77,3610076
2024-12-26,Bharti Airtel,BHARTIARTL.NS,1570.77,1593.53,1567.99,1586.24,3400479
2024-12-27,Bharti Airtel,BHARTIARTL.NS,1586.24,1614.95,1583.07,1586.59,2559578
2024-12-30,Bharti Airtel,BHARTIARTL.NS,1591.69,1599.68,1567.99,1573.74,4438130
2024-12-31,Bharti Airtel,BHARTIARTL.NS,1569.88,1583.96,1550.39,1574.59,2249626
2025-01-01,Bharti Airtel,BHARTIARTL.NS,1579.79,1593.23,1570.92,1582.47,1405565
2025-01-02,Bharti Airtel,BHARTIARTL.NS,1586.64,1606.17,1575.23,1596.35,3728040
2025-01-03,Bharti Airtel,BHARTIARTL.NS,1601.61,1603.59,1580.09,1585.59,3669685
2025-01-06,Bharti Airtel,BHARTIARTL.NS,1582.92,1596.5,1554.11,1575.28,4584188
2025-01-07,Bharti Airtel,BHARTIARTL.NS,1580.78,1589.71,1570.92,1577.66,2830856
2025-01-08,Bharti Airtel,BHARTIARTL.NS,1585.5,1600.07,1564.77,1585.94,3674564
2025-01-09,Bharti Airtel,BHARTIARTL.NS,1586.74,1606.77,1579.2,1593.73,4684859
2025-01-10,Bharti Airtel,BHARTIARTL.NS,1594.67,1611.53,1578.6,1602.5,4145892
2025-01-13,Bharti Airtel,BHARTIARTL.NS,1566.9,1601.31,1565.02,1583.96,3705039
2025-01-14,Bharti Airtel,BHARTIARTL.NS,1591.4,1619.86,1565.41,1586.83,7284572
2025-01-15,Bharti Airtel,BHARTIARTL.NS,1594.72,1600.47,1579.79,1594.12,2960985
2025-01-16,Bharti Airtel,BHARTIARTL.NS,1605.63,1621.44,1587.28,1616.68,5299325
2025-01-17,Bharti Airtel,BHARTIARTL.NS,1616.59,1625.41,1609.54,1614.01,2678801
2025-01-20,Bharti Airtel,BHARTIARTL.NS,1624.42,1631.36,1604.68,1627.54,3933044
2025-01-21,Bharti Airtel,BHARTIARTL.NS,1640.29,1642.96,1606.87,1612.67,7958844
2025-01-22,Bharti Airtel,BHARTIARTL.NS,1614.01,1627.4,1609.1,1618.22,3262136
2025-01-23,Bharti Airtel,BHARTIARTL.NS,1611.03,1631.76,1603.79,1622.44,2457080
2025-01-24,Bharti Airtel,BHARTIARTL.NS,1620.5,1648.12,1620.5,1631.16,3620058
2025-01-27,Bharti Airtel,BHARTIARTL.NS,1625.36,1633.54,1580.49,1589.31,6622807
2025-01-28,Bharti Airtel,BHARTIARTL.NS,1594.32,1616.78,1583.76,1604.93,5216471
2025-01-29,Bharti Airtel,BHARTIARTL.NS,1606.57,1613.41,1579.94,1587.18,5009227
2025-01-30,Bharti Airtel,BHARTIARTL.NS,1593.38,1631.31,1581.97,1627.15,4283637
2025-01-31,Bharti Airtel,BHARTIARTL.NS,1625.51,1625.51,1561.2,1612.82,8340866
2025-02-01,Bharti Airtel,BHARTIARTL.NS,1613.51,1630.37,1595.86,1609.79,2741589
2025-02-03,Bharti Airtel,BHARTIARTL.NS,1606.47,1647.23,1594.77,1638.65,4146970
2025-02-04,Bharti Airtel,BHARTIARTL.NS,1648.37,1654.47,1615.54,1647.68,6385876
2025-02-05,Bharti Airtel,BHARTIARTL.NS,1656.15,1661.31,1635.43,1646.68,3920893
2025-02-06,Bharti Airtel,BHARTIARTL.NS,1652.09,1653.48,1599.88,1606.32,5229162
2025-02-07,Bharti Airtel,BHARTIARTL.NS,1621.49,1693.39,1621.44,1662.85,14873255
2025-02-10,Bharti Airtel,BHARTIARTL.NS,1684.77,1685.91,1664.14,1679.01,6782878
2025-02-11,Bharti Airtel,BHARTIARTL.NS,1691.86,1692.5,1672.22,1682.68,8965266
2025-02-12,Bharti Airtel,BHARTIARTL.NS,1689.87,1699.49,1670.53,1697.36,7148192
2025-02-13,Bharti Airtel,BHARTIARTL.NS,1695.82,1714.07,1689.77,1700.38,5356002
2025-02-14,Bharti Airtel,BHARTIARTL.NS,1699.79,1709.81,1691.11,1702.81,5125863
2025-02-17,Bharti Airtel,BHARTIARTL.NS,1697.56,1702.67,1652.44,1661.66,4906462
2025-02-18,Bharti Airtel,BHARTIARTL.NS,1677.97,1681.89,1642.07,1655.06,7529598
2025-02-19,Bharti Airtel,BHARTIARTL.NS,1656.15,1659.58,1624.87,1631.56,7776555
2025-02-20,Bharti Airtel,BHARTIARTL.NS,1626.25,1636.12,1613.76,1629.87,5524503
2025-02-21,Bharti Airtel,BHARTIARTL.NS,1629.87,1644.95,1615.69,1625.66,5447583
2025-02-24,Bharti Airtel,BHARTIARTL.NS,1613.51,1623.97,1584.75,1588.02,4673190
2025-02-25,Bharti Airtel,BHARTIARTL.NS,1583.76,1635.48,1583.76,1627.79,6286808
2025-02-27,Bharti Airtel,BHARTIARTL.NS,1629.78,1642.27,1625.06,1636.72,7568745
2025-02-28,Bharti Airtel,BHARTIARTL.NS,1628.34,1634.78,1546.57,1557.18,13640211
2025-03-03,Bharti Airtel,BHARTIARTL.NS,1565.91,1589.46,1559.71,1582.57,6993525
2025-03-04,Bharti Airtel,BHARTIARTL.NS,1575.83,1577.31,1555.0,1562.29,5219668
2025-03-05,Bharti Airtel,BHARTIARTL.NS,1564.92,1612.62,1564.02,1604.83,6295425
2025-03-06,Bharti Airtel,BHARTIARTL.NS,1604.59,1618.22,1577.26,1613.41,5174009
2025-03-07,Bharti Airtel,BHARTIARTL.NS,1615.49,1628.78,1602.21,1617.18,3035558
2025-03-10,Bharti Airtel,BHARTIARTL.NS,1626.4,1641.18,1613.11,1617.43,3778450
2025-03-11,Bharti Airtel,BHARTIARTL.NS,1616.49,1662.5,1610.59,1649.16,6078564
2025-03-12,Bharti Airtel,BHARTIARTL.NS,1675.99,1702.42,1620.45,1629.23,9907628
2025-03-13,Bharti Airtel,BHARTIARTL.NS,1637.11,1643.16,1616.09,1618.97,8317331
2025-03-17,Bharti Airtel,BHARTIARTL.NS,1598.83,1634.73,1598.83,1625.56,6405522
2025-03-18,Bharti Airtel,BHARTIARTL.NS,1625.56,1625.56,1625.56,1625.56,0
2025-03-19,Bharti Airtel,BHARTIARTL.NS,1621.44,1628.44,1614.01,1623.58,6283464
2025-03-20,Bharti Airtel,BHARTIARTL.NS,1646.24,1695.48,1632.45,1691.11,12074465
2025-03-21,Bharti Airtel,BHARTIARTL.NS,1695.48,1717.05,1677.97,1711.49,14715349
2025-03-24,Bharti Airtel,BHARTIARTL.NS,1725.57,1725.57,1700.63,1704.55,4120999
2025-03-25,Bharti Airtel,BHARTIARTL.NS,1710.7,1726.07,1691.96,1716.15,4857399
2025-03-26,Bharti Airtel,BHARTIARTL.NS,1724.73,1750.37,1711.84,1724.14,7142394
2025-03-27,Bharti Airtel,BHARTIARTL.NS,1725.52,1731.92,1699.05,1710.4,6222339
2025-03-28,Bharti Airtel,BHARTIARTL.NS,1718.93,1731.28,1646.24,1719.03,4133264
2025-04-01,Bharti Airtel,BHARTIARTL.NS,1700.78,1750.37,1694.29,1709.86,6773056
2025-04-02,Bharti Airtel,BHARTIARTL.NS,1705.74,1745.81,1702.72,1740.05,6431226
2025-04-03,Bharti Airtel,BHARTIARTL.NS,1733.51,1740.4,1721.06,1731.52,2341989
2025-04-04,Bharti Airtel,BHARTIARTL.NS,1739.95,1756.12,1725.57,1729.0,7817334
2025-04-07,Bharti Airtel,BHARTIARTL.NS,1715.66,1760.04,1655.56,1672.67,14870388
2025-04-08,Bharti Airtel,BHARTIARTL.NS,1706.43,1727.86,1692.65,1706.14,7206935
2025-04-09,Bharti Airtel,BHARTIARTL.NS,1705.39,1712.53,1697.41,1701.33,5600666
2025-04-11,Bharti Airtel,BHARTIARTL.NS,1745.41,1752.35,1717.99,1742.04,8340002
2025-04-15,Bharti Airtel,BHARTIARTL.NS,1793.21,1804.91,1766.33,1783.89,10313411
2025-04-16,Bharti Airtel,BHARTIARTL.NS,1787.46,1811.36,1779.23,1807.49,6180958
2025-04-17,Bharti Airtel,BHARTIARTL.NS,1818.8,1881.97,1810.56,1873.44,10894325
2025-04-21,Bharti Airtel,BHARTIARTL.NS,1882.66,1888.51,1853.11,1867.79,3501123
2025-04-22,Bharti Airtel,BHARTIARTL.NS,1872.35,1872.35,1821.57,1836.84,6155127
2025-04-23,Bharti Airtel,BHARTIARTL.NS,1851.52,1870.26,1820.88,1866.0,6855027
2025-04-24,Bharti Airtel,BHARTIARTL.NS,1858.96,1862.23,1824.25,1830.3,5180688
2025-04-25,Bharti Airtel,BHARTIARTL.NS,1831.39,1846.27,1791.03,1802.13,4570083
2025-04-28,Bharti Airtel,BHARTIARTL.NS,1820.78,1823.65,1798.37,1806.7,3301891
2025-04-29,Bharti Airtel,BHARTIARTL.NS,1808.58,1832.48,1802.53,1808.68,4684155
2025-04-30,Bharti Airtel,BHARTIARTL.NS,1821.77,1861.34,1811.85,1849.04,9139821
2025-05-02,Bharti Airtel,BHARTIARTL.NS,1836.65,1867.98,1816.91,1832.88,3866806
2025-05-05,Bharti Airtel,BHARTIARTL.NS,1852.51,1857.97,1833.87,1850.53,3548839
2025-05-06,Bharti Airtel,BHARTIARTL.NS,1872.64,1896.15,1866.99,1885.24,8597920
2025-05-07,Bharti Airtel,BHARTIARTL.NS,1885.24,1901.11,1869.87,1881.07,5554616
2025-05-08,Bharti Airtel,BHARTIARTL.NS,1881.27,1890.0,1846.96,1859.36,5500724
2025-05-09,Bharti Airtel,BHARTIARTL.NS,1839.62,1855.59,1821.27,1833.08,3686209
2025-05-12,Bharti Airtel,BHARTIARTL.NS,1853.41,1867.79,1838.63,1855.29,3936019
2025-05-13,Bharti Airtel,BHARTIARTL.NS,1854.5,1868.08,1801.54,1805.51,8817763
2025-05-14,Bharti Airtel,BHARTIARTL.NS,1814.83,1855.19,1805.11,1818.99,7401614
2025-05-15,Bharti Airtel,BHARTIARTL.NS,1834.56,1854.4,1809.87,1851.72,8788351
2025-05-16,Bharti Airtel,BHARTIARTL.NS,1818.8,1818.8,1795.09,1798.96,100662047
2025-05-19,Bharti Airtel,BHARTIARTL.NS,1806.89,1813.54,1794.0,1803.23,5799804
2025-05-20,Bharti Airtel,BHARTIARTL.NS,1794.8,1809.77,1784.58,1793.9,12512596
2025-05-21,Bharti Airtel,BHARTIARTL.NS,1797.97,1811.36,1790.33,1807.39,6849562
2025-05-22,Bharti Airtel,BHARTIARTL.NS,1804.81,1821.47,1801.24,1816.22,6496923
2025-05-23,Bharti Airtel,BHARTIARTL.NS,1809.87,1826.53,1806.4,1816.51,3460945
2025-05-26,Bharti Airtel,BHARTIARTL.NS,1818.8,1834.66,1815.72,1832.08,3254715
2025-05-27,Bharti Airtel,BHARTIARTL.NS,1828.71,1842.2,1818.5,1828.51,5847725
2025-05-28,Bharti Airtel,BHARTIARTL.NS,1832.68,1851.52,1829.8,1840.71,3713699
2025-05-29,Bharti Airtel,BHARTIARTL.NS,1842.6,1851.52,1835.16,1848.15,5786774
2025-05-30,Bharti Airtel,BHARTIARTL.NS,1838.63,1851.52,1827.72,1840.81,16712960
2025-06-02,Bharti Airtel,BHARTIARTL.NS,1828.71,1843.59,1816.32,1838.73,3199499
2025-06-03,Bharti Airtel,BHARTIARTL.NS,1851.52,1854.0,1816.81,1826.03,5596977
2025-06-04,Bharti Airtel,BHARTIARTL.NS,1839.62,1868.98,1834.66,1859.85,5892170
2025-06-05,Bharti Airtel,BHARTIARTL.NS,1868.38,1873.34,1853.11,1863.22,8999675
2025-06-06,Bharti Airtel,BHARTIARTL.NS,1856.58,1866.3,1851.82,1854.69,4644174
2025-06-09,Bharti Airtel,BHARTIARTL.NS,1858.46,1859.46,1833.37,1849.64,3649505
2025-06-10,Bharti Airtel,BHARTIARTL.NS,1851.12,1860.05,1834.96,1841.7,7925901
2025-06-11,Bharti Airtel,BHARTIARTL.NS,1842.5,1851.03,1832.48,1844.78,8907265
2025-06-12,Bharti Airtel,BHARTIARTL.NS,1856.38,1867.39,1816.41,1828.91,7346031
2025-06-13,Bharti Airtel,BHARTIARTL.NS,1799.95,1829.31,1799.95,1825.14,4613000
2025-06-16,Bharti Airtel,BHARTIARTL.NS,1826.83,1854.5,1823.56,1845.87,5722187
2025-06-17,Bharti Airtel,BHARTIARTL.NS,1863.42,1863.42,1832.28,1839.42,6561555
2025-06-18,Bharti Airtel,BHARTIARTL.NS,1832.28,1855.49,1827.82,1850.43,5069427
2025-06-19,Bharti Airtel,BHARTIARTL.NS,1856.48,1863.42,1848.65,1861.44,4712312
2025-06-20,Bharti Airtel,BHARTIARTL.NS,1864.41,1932.84,1858.46,1920.64,16228526
2025-06-23,Bharti Airtel,BHARTIARTL.NS,1914.0,1932.84,1911.12,1920.25,2946463
2025-06-24,Bharti Airtel,BHARTIARTL.NS,1934.73,1946.73,1913.11,1917.57,6837210
2025-06-25,Bharti Airtel,BHARTIARTL.NS,1925.9,1953.67,1921.93,1949.3,4152765
2025-06-26,Bharti Airtel,BHARTIARTL.NS,1953.67,2001.67,1950.0,1997.6,9413241
2025-06-27,Bharti Airtel,BHARTIARTL.NS,1993.34,2022.1,1991.95,2010.29,6405854
2025-06-30,Bharti Airtel,BHARTIARTL.NS,2001.27,2007.12,1983.62,1992.94,5597484
2025-07-01,Bharti Airtel,BHARTIARTL.NS,1992.34,2013.96,1990.26,2002.66,3769165
2025-07-02,Bharti Airtel,BHARTIARTL.NS,2020.11,2028.84,2001.57,2016.44,6513288
2025-07-03,Bharti Airtel,BHARTIARTL.NS,2024.87,2027.95,1996.21,2002.56,5558647
2025-07-04,Bharti Airtel,BHARTIARTL.NS,2010.19,2019.62,1988.48,2000.48,2178315
2025-07-07,Bharti Airtel,BHARTIARTL.NS,2001.27,2019.12,1993.93,2017.04,4165432
2025-07-08,Bharti Airtel,BHARTIARTL.NS,2009.2,2018.13,1998.1,2013.17,3624619
2025-07-09,Bharti Airtel,BHARTIARTL.NS,2018.13,2023.78,1981.93,2002.96,2937734
2025-07-10,Bharti Airtel,BHARTIARTL.NS,2011.78,2011.78,1946.03,1948.21,5695845
2025-07-11,Bharti Airtel,BHARTIARTL.NS,1925.9,1942.86,1898.33,1905.97,13103980
2025-07-14,Bharti Airtel,BHARTIARTL.NS,1899.12,1911.52,1884.45,1904.97,5269381
2025-07-15,Bharti Airtel,BHARTIARTL.NS,1908.84,1926.89,1907.26,1918.16,4163140
2025-07-16,Bharti Airtel,BHARTIARTL.NS,1927.88,1927.88,1912.81,1920.54,4211258
2025-07-17,Bharti Airtel,BHARTIARTL.NS,1927.59,1928.78,1911.62,1913.9,6256455
2025-07-18,Bharti Airtel,BHARTIARTL.NS,1915.1,1916.0,1891.8,1901.0,4643961
2025-07-21,Bharti Airtel,BHARTIARTL.NS,1894.8,1919.9,1892.6,1909.2,5109654
2025-07-22,Bharti Airtel,BHARTIARTL.NS,1909.2,1911.3,1883.0,1906.8,4513541
2025-07-23,Bharti Airtel,BHARTIARTL.NS,1920.0,1949.0,1907.3,1943.8,5194282
2025-07-24,Bharti Airtel,BHARTIARTL.NS,1943.8,1970.4,1933.7,1936.1,4150685
2025-07-25,Bharti Airtel,BHARTIARTL.NS,1936.1,1952.7,1925.0,1937.9,3896884
2025-07-28,Bharti Airtel,BHARTIARTL.NS,1930.0,1930.0,1885.0,1890.3,3575044
2025-07-29,Bharti Airtel,BHARTIARTL.NS,1880.0,1923.6,1880.0,1918.3,3748040
2025-07-30,Bharti Airtel,BHARTIARTL.NS,1934.0,1939.2,1922.1,1932.6,5044683
2025-07-31,Bharti Airtel,BHARTIARTL.NS,1913.0,1926.5,1895.6,1914.3,4674966
2025-08-01,Bharti Airtel,BHARTIARTL.NS,1914.0,1919.7,1878.0,1884.4,5192594
2025-08-04,Bharti Airtel,BHARTIARTL.NS,1892.0,1919.9,1878.5,1914.6,3074380
2025-08-05,Bharti Airtel,BHARTIARTL.NS,1920.0,1937.6,1912.1,1931.8,5167672
2025-08-06,Bharti Airtel,BHARTIARTL.NS,1930.0,1964.8,1921.6,1929.7,5461349
2025-08-07,Bharti Airtel,BHARTIARTL.NS,1928.1,1933.3,1909.1,1922.6,4268534
2025-08-08,Bharti Airtel,BHARTIARTL.NS,1886.3,1893.8,1856.0,1858.6,93801105
2025-08-11,Bharti Airtel,BHARTIARTL.NS,1863.0,1866.0,1845.7,1857.4,5266532
2025-08-12,Bharti Airtel,BHARTIARTL.NS,1857.4,1865.0,1847.1,1850.3,4645011
2025-08-13,Bharti Airtel,BHARTIARTL.NS,1853.0,1872.5,1851.8,1867.4,6697206
2025-08-14,Bharti Airtel,BHARTIARTL.NS,1873.0,1883.0,1866.8,1873.8,3958631
2025-08-18,Bharti Airtel,BHARTIARTL.NS,1892.5,1912.6,1870.3,1892.3,7146376
2025-08-19,Bharti Airtel,BHARTIARTL.NS,1901.1,1931.8,1900.0,1909.7,5706265
2025-08-20,Bharti Airtel,BHARTIARTL.NS,1937.0,1952.0,1926.0,1928.4,6962619
2025-08-21,Bharti Airtel,BHARTIARTL.NS,1930.0,1940.9,1927.7,1929.9,3376913
2025-08-22,Bharti Airtel,BHARTIARTL.NS,1934.0,1947.7,1917.4,1933.3,3271920
2025-08-25,Bharti Airtel,BHARTIARTL.NS,1940.0,1940.1,1913.2,1930.7,2451388
2025-08-26,Bharti Airtel,BHARTIARTL.NS,1922.1,1925.8,1896.2,1904.7,5984656
2025-08-28,Bharti Airtel,BHARTIARTL.NS,1893.0,1899.8,1878.2,1881.1,5494113
2025-08-29,Bharti Airtel,BHARTIARTL.NS,1872.5,1900.1,1872.5,1888.8,4339042
2025-09-01,Bharti Airtel,BHARTIARTL.NS,1889.0,1904.8,1884.2,1900.6,3421488
